id,quote_id,security_id,strike,type,bid,ask,bid_size,ask_size,bank_sent_time,client_received_time,option_implied_volatility,option_delta,option_vega,option_theta,option_gamma,option_theoretical_price,underlying_security_id,underlying_type,underlying_bid,underlying_ask,underlying_bid_size,underlying_ask_size,underlying_bank_sent_time,underlying_client_received_time
6902,efb9c8cb-1d4d-11ec-ac2d-afe37c12bc60,AAPL.CBOE.16M2023.P180,180.000000,PUT,44.150000,44.550000,219.000000,810.000000,1632498104628,1632498106586,-1,-1,-1,-1,-1,-1,AAPL.NASDAQ,STOCK,146.050000,146.060000,2000.000000,3300.000000,1632498108809,1632498110766
6909,efb9c8c4-1d4d-11ec-ac2d-afe37c12bc60,AAPL.CBOE.16M2023.P140,140.000000,PUT,18.850000,19.200000,947.000000,463.000000,1632498104129,1632498106086,-1,-1,-1,-1,-1,-1,AAPL.NASDAQ,STOCK,146.050000,146.060000,2000.000000,3300.000000,1632498108809,1632498110766
6949,efb9c8e4-1d4d-11ec-ac2d-afe37c12bc60,AAPL.CBOE.16M2023.C75,75.000000,CALL,72.800000,73.250000,236.000000,401.000000,1632498102809,1632498104766,-1,-1,-1,-1,-1,-1,AAPL.NASDAQ,STOCK,146.050000,146.060000,2000.000000,3300.000000,1632498108809,1632498110766
6946,efb9c8de-1d4d-11ec-ac2d-afe37c12bc60,AAPL.CBOE.16M2023.C270,270.000000,CALL,1.770000,1.960000,389.000000,384.000000,1632498104628,1632498106586,-1,-1,-1,-1,-1,-1,AAPL.NASDAQ,STOCK,146.050000,146.060000,2000.000000,3300.000000,1632498108809,1632498110766
6953,efb9c8e7-1d4d-11ec-ac2d-afe37c12bc60,AAPL.CBOE.16M2023.P120,120.000000,PUT,10.750000,11.050000,703.000000,678.000000,1632498104129,1632498106086,-1,-1,-1,-1,-1,-1,AAPL.NASDAQ,STOCK,146.050000,146.060000,2000.000000,3300.000000,1632498108809,1632498110766
6956,efb9c8e9-1d4d-11ec-ac2d-afe37c12bc60,AAPL.CBOE.16M2023.P95,95.000000,PUT,4.700000,5.000000,1006.000000,1215.000000,1632498104129,1632498106086,-1,-1,-1,-1,-1,-1,AAPL.NASDAQ,STOCK,146.050000,146.060000,2000.000000,3300.000000,1632498108809,1632498110766
6948,efb9c8e0-1d4d-11ec-ac2d-afe37c12bc60,AAPL.CBOE.16M2023.C195,195.000000,CALL,7.850000,8.100000,28.000000,972.000000,1632498104128,1632498106086,-1,-1,-1,-1,-1,-1,AAPL.NASDAQ,STOCK,146.050000,146.060000,2000.000000,3300.000000,1632498108809,1632498110766
6945,efb9c8db-1d4d-11ec-ac2d-afe37c12bc60,AAPL.CBOE.16M2023.P190,190.000000,PUT,51.950000,52.400000,214.000000,638.000000,1632498103777,1632498105800,-1,-1,-1,-1,-1,-1,AAPL.NASDAQ,STOCK,146.050000,146.060000,2000.000000,3300.000000,1632498108809,1632498110766
6961,efb9c8e1-1d4d-11ec-ac2d-afe37c12bc60,AAPL.CBOE.16M2023.P125,125.000000,PUT,12.450000,12.750000,1046.000000,1.000000,1632498103777,1632498105800,-1,-1,-1,-1,-1,-1,AAPL.NASDAQ,STOCK,146.050000,146.060000,2000.000000,3300.000000,1632498108809,1632498110766
6955,efb9c8e3-1d4d-11ec-ac2d-afe37c12bc60,AAPL.CBOE.16M2023.P160,160.000000,PUT,30.150000,30.550000,406.000000,613.000000,1632498103777,1632498105799,-1,-1,-1,-1,-1,-1,AAPL.NASDAQ,STOCK,146.050000,146.060000,2000.000000,3300.000000,1632498108809,1632498110766
