id,quote_id,security_id,strike,type,bid,ask,bid_size,ask_size,bank_sent_time,client_received_time,option_implied_volatility,option_delta,option_vega,option_theta,option_gamma,option_theoretical_price,underlying_security_id,underlying_type,underlying_bid,underlying_ask,underlying_bid_size,underlying_ask_size,underlying_bank_sent_time,underlying_client_received_time
7571,0f57bbbd-1fa7-11ec-ac98-25a0b3549046,SAVA.CBOE.20F2023.P5,5.000000,PUT,-1.000000,-1.000000,-1.000000,-1.000000,1632756290481,1632756291499,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.500000,68.580000,200.000000,200.000000,1632756290573,1632756291577
7585,0f57bbb1-1fa7-11ec-ac98-25a0b3549046,SAVA.CBOE.20F2023.P2_5,2.500000,PUT,-1.000000,-1.000000,-1.000000,-1.000000,1632756288585,1632756289592,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.500000,68.580000,200.000000,200.000000,1632756290573,1632756291577
7601,50ee0b7b-1fa7-11ec-ac98-25a0b3549046,SAVA.CBOE.20F2023.P40,40.000000,PUT,14.700000,17.000000,25.000000,6.000000,1632756399728,1632756400733,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.660000,68.800000,100.000000,900.000000,1632756398642,1632756399646
7588,7aa90760-1fa7-11ec-ac98-25a0b3549046,SAVA.CBOE.20F2023.P180,180.000000,PUT,130.600000,134.700000,2.000000,50.000000,1632756462729,1632756463735,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.560000,68.610000,300.000000,300.000000,1632756470570,1632756471576
7587,7aa90761-1fa7-11ec-ac98-25a0b3549046,SAVA.CBOE.20F2023.P30,30.000000,PUT,9.100000,11.400000,26.000000,241.000000,1632756468729,1632756469735,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.560000,68.610000,300.000000,300.000000,1632756470570,1632756471576
7589,8694a296-1fa7-11ec-ac98-25a0b3549046,SAVA.CBOE.20F2023.P185,185.000000,PUT,135.000000,139.500000,12.000000,53.000000,1632756483731,1632756484787,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.430000,68.540000,400.000000,100.000000,1632756490389,1632756491396
7574,8c84de78-1fa7-11ec-ac98-25a0b3549046,SAVA.CBOE.20F2023.P105,105.000000,PUT,64.600000,69.300000,4.000000,82.000000,1632756499229,1632756500235,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.380000,68.490000,200.000000,300.000000,1632756500574,1632756501580
7572,8694a29d-1fa7-11ec-ac98-25a0b3549046,SAVA.CBOE.20F2023.C20,20.000000,CALL,50.400000,53.300000,232.000000,55.000000,1632756483730,1632756484735,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.430000,68.540000,400.000000,100.000000,1632756490389,1632756491396
7570,80968412-1fa7-11ec-ac98-25a0b3549046,SAVA.CBOE.20F2023.C210,210.000000,CALL,15.000000,19.000000,12.000000,85.000000,1632756476229,1632756477237,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.430000,68.540000,100.000000,200.000000,1632756480526,1632756481531
7581,8c84de75-1fa7-11ec-ac98-25a0b3549046,SAVA.CBOE.20F2023.C130,130.000000,CALL,22.700000,26.100000,2.000000,97.000000,1632756491229,1632756492235,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.380000,68.490000,200.000000,300.000000,1632756500574,1632756501580
7591,8c84de73-1fa7-11ec-ac98-25a0b3549046,SAVA.CBOE.20F2023.P145,145.000000,PUT,99.000000,103.300000,11.000000,78.000000,1632756497728,1632756498733,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.380000,68.490000,200.000000,300.000000,1632756500574,1632756501580
7573,8694a29e-1fa7-11ec-ac98-25a0b3549046,SAVA.CBOE.20F2023.C135,135.000000,CALL,21.600000,25.200000,4.000000,4.000000,1632756487229,1632756488234,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.430000,68.540000,400.000000,100.000000,1632756490389,1632756491396
7600,74af55bc-1fa7-11ec-ac98-25a0b3549046,SAVA.CBOE.20F2023.P45,45.000000,PUT,18.000000,21.000000,32.000000,308.000000,1632756455730,1632756456736,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.610000,68.740000,300.000000,300.000000,1632756460585,1632756461590
7602,8694a2b0-1fa7-11ec-ac98-25a0b3549046,SAVA.CBOE.20F2023.P170,170.000000,PUT,121.500000,124.900000,14.000000,38.000000,1632756483731,1632756484787,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.430000,68.540000,400.000000,100.000000,1632756490389,1632756491396
7580,68c0ae35-1fa7-11ec-ac98-25a0b3549046,SAVA.CBOE.20F2023.C170,170.000000,CALL,18.100000,21.500000,2.000000,6.000000,1632756431729,1632756432734,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.580000,68.620000,200.000000,400.000000,1632756440646,1632756441652
7584,6eb4e19f-1fa7-11ec-ac98-25a0b3549046,SAVA.CBOE.20F2023.C25,25.000000,CALL,47.800000,51.400000,9.000000,60.000000,1632756442729,1632756443734,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.540000,68.600000,200.000000,300.000000,1632756450641,1632756451646
7596,5ce1e440-1fa7-11ec-ac98-25a0b3549046,SAVA.CBOE.20F2023.C7_5,7.500000,CALL,57.500000,62.500000,12.000000,21.000000,1632756418730,1632756419786,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.610000,68.700000,300.000000,200.000000,1632756420578,1632756421582
7577,8c84de76-1fa7-11ec-ac98-25a0b3549046,SAVA.CBOE.20F2023.C12_5,12.500000,CALL,54.600000,58.400000,39.000000,26.000000,1632756499729,1632756500735,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.380000,68.490000,200.000000,300.000000,1632756500574,1632756501580
7586,39137a3b-1fa7-11ec-ac98-25a0b3549046,SAVA.CBOE.20F2023.P35,35.000000,PUT,13.000000,14.400000,4.000000,226.000000,1632756353782,1632756354836,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.500000,68.600000,100.000000,2200.000000,1632756354612,1632756355616
7598,80968423-1fa7-11ec-ac98-25a0b3549046,SAVA.CBOE.20F2023.C35,35.000000,CALL,42.800000,47.000000,45.000000,78.000000,1632756480229,1632756481235,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.430000,68.540000,100.000000,200.000000,1632756480526,1632756481531
