id,quote_id,security_id,strike,type,bid,ask,bid_size,ask_size,bank_sent_time,client_received_time,option_implied_volatility,option_delta,option_vega,option_theta,option_gamma,option_theoretical_price,underlying_security_id,underlying_type,underlying_bid,underlying_ask,underlying_bid_size,underlying_ask_size,underlying_bank_sent_time,underlying_client_received_time
7278,22a42883-1d52-11ec-95d6-4bb7e36b3cba,MARA.CBOE.15V2021.P16,16.000000,PUT,0.060000,0.070000,13.000000,11.000000,1632499908126,1632499910114,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.840000,35.880000,200.000000,500.000000,1632499912449,1632499914403
7310,2e91bf97-1d52-11ec-95d6-4bb7e36b3cba,MARA.CBOE.15V2021.P32,32.000000,PUT,1.480000,1.540000,3374.000000,244.000000,1632499929128,1632499931114,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.800000,35.840000,4300.000000,300.000000,1632499932470,1632499934425
7283,2e91bfb5-1d52-11ec-95d6-4bb7e36b3cba,MARA.CBOE.15V2021.C17,17.000000,CALL,18.500000,19.100000,508.000000,387.000000,1632499928128,1632499930114,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.800000,35.840000,4300.000000,300.000000,1632499932470,1632499934425
7286,2e91bf9a-1d52-11ec-95d6-4bb7e36b3cba,MARA.CBOE.15V2021.P37,37.000000,PUT,3.750000,3.900000,4726.000000,1428.000000,1632499929626,1632499931581,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.800000,35.840000,4300.000000,300.000000,1632499932470,1632499934425
7284,2e91bfb3-1d52-11ec-95d6-4bb7e36b3cba,MARA.CBOE.15V2021.C15,15.000000,CALL,20.500000,21.100000,603.000000,1372.000000,1632499929627,1632499931613,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.800000,35.840000,4300.000000,300.000000,1632499932470,1632499934425
7304,2e91bf8e-1d52-11ec-95d6-4bb7e36b3cba,MARA.CBOE.15V2021.C34,34.000000,CALL,3.800000,3.950000,2538.000000,2681.000000,1632499929626,1632499931613,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.800000,35.840000,4300.000000,300.000000,1632499932470,1632499934425
7308,2e91bf93-1d52-11ec-95d6-4bb7e36b3cba,MARA.CBOE.15V2021.C37,37.000000,CALL,2.400000,2.470000,5.000000,1613.000000,1632499929129,1632499931114,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.800000,35.840000,4300.000000,300.000000,1632499932470,1632499934425
7294,2e91bfb0-1d52-11ec-95d6-4bb7e36b3cba,MARA.CBOE.15V2021.P27,27.000000,PUT,0.470000,0.480000,261.000000,7.000000,1632499929126,1632499931113,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.800000,35.840000,4300.000000,300.000000,1632499932470,1632499934425
7291,2e91bfac-1d52-11ec-95d6-4bb7e36b3cba,MARA.CBOE.15V2021.P23,23.000000,PUT,0.180000,0.190000,154.000000,124.000000,1632499929127,1632499931114,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.800000,35.840000,4300.000000,300.000000,1632499932470,1632499934425
7288,2e91bf9f-1d52-11ec-95d6-4bb7e36b3cba,MARA.CBOE.15V2021.C23,23.000000,CALL,12.650000,13.150000,735.000000,1036.000000,1632499929627,1632499931613,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.800000,35.840000,4300.000000,300.000000,1632499932470,1632499934425
