id,quote_id,security_id,strike,type,bid,ask,bid_size,ask_size,bank_sent_time,client_received_time,option_implied_volatility,option_delta,option_vega,option_theta,option_gamma,option_theoretical_price,underlying_security_id,underlying_type,underlying_bid,underlying_ask,underlying_bid_size,underlying_ask_size,underlying_bank_sent_time,underlying_client_received_time
7208,ecc925da-1d4f-11ec-a1b4-85fd293fa29f,MARA.CBOE.16U2022.P37,37.000000,PUT,14.950000,15.400000,373.000000,2138.000000,1632498960597,1632498962559,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.740000,35.780000,500.000000,200.000000,1632498962522,1632498964485
7230,ecc925df-1d4f-11ec-a1b4-85fd293fa29f,MARA.CBOE.16U2022.C32,32.000000,CALL,15.350000,15.950000,586.000000,209.000000,1632498957598,1632498959560,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.740000,35.780000,500.000000,200.000000,1632498962522,1632498964485
7210,ecc925d8-1d4f-11ec-a1b4-85fd293fa29f,MARA.CBOE.16U2022.P35,35.000000,PUT,13.550000,13.950000,367.000000,1933.000000,1632498956601,1632498958623,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.740000,35.780000,500.000000,200.000000,1632498962522,1632498964485
7227,ecc925ec-1d4f-11ec-a1b4-85fd293fa29f,MARA.CBOE.16U2022.P65,65.000000,PUT,37.100000,37.750000,546.000000,2235.000000,1632498960597,1632498962559,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.740000,35.780000,500.000000,200.000000,1632498962522,1632498964485
7219,ecc8febf-1d4f-11ec-a1b4-85fd293fa29f,MARA.CBOE.16U2022.C23,23.000000,CALL,18.800000,19.600000,2.000000,476.000000,1632498960098,1632498962059,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.740000,35.780000,500.000000,200.000000,1632498962522,1632498964485
7220,e6d36cb4-1d4f-11ec-a1b4-85fd293fa29f,MARA.CBOE.16U2022.C65,65.000000,CALL,8.250000,8.600000,3.000000,42.000000,1632498950597,1632498952570,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.720000,35.740000,200.000000,200.000000,1632498952786,1632498954748
7232,ecc925e1-1d4f-11ec-a1b4-85fd293fa29f,MARA.CBOE.16U2022.C35,35.000000,CALL,14.700000,14.900000,1.000000,118.000000,1632498956099,1632498958061,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.740000,35.780000,500.000000,200.000000,1632498962522,1632498964485
7218,ecc8fec1-1d4f-11ec-a1b4-85fd293fa29f,MARA.CBOE.16U2022.C40,40.000000,CALL,12.800000,13.350000,1743.000000,1.000000,1632498960596,1632498962559,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.740000,35.780000,500.000000,200.000000,1632498962522,1632498964485
7206,ecc925dc-1d4f-11ec-a1b4-85fd293fa29f,MARA.CBOE.16U2022.P55,55.000000,PUT,28.700000,29.100000,3.000000,404.000000,1632498957599,1632498959623,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.740000,35.780000,500.000000,200.000000,1632498962522,1632498964485
7207,ecc925db-1d4f-11ec-a1b4-85fd293fa29f,MARA.CBOE.16U2022.P32,32.000000,PUT,11.600000,11.900000,353.000000,583.000000,1632498960597,1632498962559,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.740000,35.780000,500.000000,200.000000,1632498962522,1632498964485
7237,e6d393dd-1d4f-11ec-a1b4-85fd293fa29f,MARA.CBOE.16U2022.C15,15.000000,CALL,21.800000,24.400000,2552.000000,1803.000000,1632498952129,1632498954090,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.720000,35.740000,200.000000,200.000000,1632498952786,1632498954748
7215,ecc925d4-1d4f-11ec-a1b4-85fd293fa29f,MARA.CBOE.16U2022.P60,60.000000,PUT,32.850000,33.500000,12.000000,1945.000000,1632498960597,1632498962559,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.740000,35.780000,500.000000,200.000000,1632498962522,1632498964485
7238,ecc925e4-1d4f-11ec-a1b4-85fd293fa29f,MARA.CBOE.16U2022.C18,18.000000,CALL,20.000000,23.000000,2989.000000,3223.000000,1632498959597,1632498961559,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.740000,35.780000,500.000000,200.000000,1632498962522,1632498964485
