id,quote_id,security_id,strike,type,bid,ask,bid_size,ask_size,bank_sent_time,client_received_time,option_implied_volatility,option_delta,option_vega,option_theta,option_gamma,option_theoretical_price,underlying_security_id,underlying_type,underlying_bid,underlying_ask,underlying_bid_size,underlying_ask_size,underlying_bank_sent_time,underlying_client_received_time
7246,99fb60a4-1d50-11ec-a7dd-f98da7d7e2b3,MARA.CBOE.17M2022.C32,32.000000,CALL,13.550000,14.250000,2213.000000,1689.000000,1632499246852,1632499248869,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.830000,35.860000,200.000000,600.000000,1632499252469,1632499254427
7253,99fb609c-1d50-11ec-a7dd-f98da7d7e2b3,MARA.CBOE.17M2022.P55,55.000000,PUT,26.550000,27.100000,935.000000,2048.000000,1632499249853,1632499251869,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.830000,35.860000,200.000000,600.000000,1632499252469,1632499254427
7252,99fb6098-1d50-11ec-a7dd-f98da7d7e2b3,MARA.CBOE.17M2022.P18,18.000000,PUT,2.830000,3.100000,1003.000000,1496.000000,1632499249852,1632499251809,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.830000,35.860000,200.000000,600.000000,1632499252469,1632499254427
7265,99fb6089-1d50-11ec-a7dd-f98da7d7e2b3,MARA.CBOE.17M2022.P25,25.000000,PUT,5.950000,6.150000,356.000000,1001.000000,1632499248351,1632499250309,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.830000,35.860000,200.000000,600.000000,1632499252469,1632499254427
7255,99fb60a0-1d50-11ec-a7dd-f98da7d7e2b3,MARA.CBOE.17M2022.C15,15.000000,CALL,20.950000,23.450000,3263.000000,1941.000000,1632499248852,1632499250809,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.830000,35.860000,200.000000,600.000000,1632499252469,1632499254427
7270,99fb6095-1d50-11ec-a7dd-f98da7d7e2b3,MARA.CBOE.17M2022.C47,47.000000,CALL,9.150000,9.750000,943.000000,926.000000,1632499249853,1632499251869,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.830000,35.860000,200.000000,600.000000,1632499252469,1632499254427
7268,99fb609e-1d50-11ec-a7dd-f98da7d7e2b3,MARA.CBOE.17M2022.P15,15.000000,PUT,1.880000,1.980000,459.000000,38.000000,1632499249852,1632499251869,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.830000,35.860000,200.000000,600.000000,1632499252469,1632499254427
7262,99fb60a3-1d50-11ec-a7dd-f98da7d7e2b3,MARA.CBOE.17M2022.P50,50.000000,PUT,22.500000,23.050000,4.000000,1305.000000,1632499249352,1632499251310,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.830000,35.860000,200.000000,600.000000,1632499252469,1632499254427
7259,99fb608d-1d50-11ec-a7dd-f98da7d7e2b3,MARA.CBOE.17M2022.P20,20.000000,PUT,3.700000,3.850000,30.000000,1394.000000,1632499248351,1632499250308,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.830000,35.860000,200.000000,600.000000,1632499252469,1632499254427
7257,99fb60a2-1d50-11ec-a7dd-f98da7d7e2b3,MARA.CBOE.17M2022.P30,30.000000,PUT,8.650000,8.950000,521.000000,2254.000000,1632499249852,1632499251869,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.830000,35.860000,200.000000,600.000000,1632499252469,1632499254427
