id,quote_id,security_id,strike,type,bid,ask,bid_size,ask_size,bank_sent_time,client_received_time,option_implied_volatility,option_delta,option_vega,option_theta,option_gamma,option_theoretical_price,underlying_security_id,underlying_type,underlying_bid,underlying_ask,underlying_bid_size,underlying_ask_size,underlying_bank_sent_time,underlying_client_received_time
6084,2272f004-1aea-11ec-a54c-6da7208703ea,QQQ.CBOE.15Z2023.P200,200.000000,PUT,5.270000,8.760000,30.000000,61.000000,1632235335480,1632235336466,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,4800.000000,400.000000,1632235342442,1632235343360
6098,2272f01d-1aea-11ec-a54c-6da7208703ea,QQQ.CBOE.15Z2023.P215,215.000000,PUT,6.900000,10.780000,60.000000,11.000000,1632235342978,1632235343966,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,4800.000000,400.000000,1632235342442,1632235343360
6103,2272f019-1aea-11ec-a54c-6da7208703ea,QQQ.CBOE.15Z2023.P455,455.000000,PUT,103.000000,107.810000,48.000000,10.000000,1632235335477,1632235336395,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,4800.000000,400.000000,1632235342442,1632235343360
6090,2272f022-1aea-11ec-a54c-6da7208703ea,QQQ.CBOE.15Z2023.C280,280.000000,CALL,104.000000,108.800000,44.000000,10.000000,1632235342978,1632235343967,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,4800.000000,400.000000,1632235342442,1632235343360
6081,2272f027-1aea-11ec-a54c-6da7208703ea,QQQ.CBOE.15Z2023.C315,315.000000,CALL,79.500000,84.220000,44.000000,10.000000,1632235342978,1632235343967,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,4800.000000,400.000000,1632235342442,1632235343360
6108,2272f010-1aea-11ec-a54c-6da7208703ea,QQQ.CBOE.15Z2023.P290,290.000000,PUT,21.500000,26.090000,61.000000,17.000000,1632235334977,1632235335935,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,4800.000000,400.000000,1632235342442,1632235343360
6094,2272f018-1aea-11ec-a54c-6da7208703ea,QQQ.CBOE.15Z2023.P210,210.000000,PUT,6.320000,10.060000,75.000000,1.000000,1632235342477,1632235343427,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,4800.000000,400.000000,1632235342442,1632235343360
6111,2272f00d-1aea-11ec-a54c-6da7208703ea,QQQ.CBOE.15Z2023.C370,370.000000,CALL,47.500000,51.700000,39.000000,14.000000,1632235343478,1632235344396,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,4800.000000,400.000000,1632235342442,1632235343360
6110,2272f00e-1aea-11ec-a54c-6da7208703ea,QQQ.CBOE.15Z2023.C250,250.000000,CALL,127.500000,131.830000,5.000000,10.000000,1632235342477,1632235343427,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,4800.000000,400.000000,1632235342442,1632235343360
6091,2272f011-1aea-11ec-a54c-6da7208703ea,QQQ.CBOE.15Z2023.P170,170.000000,PUT,2.810000,5.730000,107.000000,77.000000,1632235335478,1632235336396,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,4800.000000,400.000000,1632235342442,1632235343360
