id,quote_id,security_id,strike,type,bid,ask,bid_size,ask_size,bank_sent_time,client_received_time,option_implied_volatility,option_delta,option_vega,option_theta,option_gamma,option_theoretical_price,underlying_security_id,underlying_type,underlying_bid,underlying_ask,underlying_bid_size,underlying_ask_size,underlying_bank_sent_time,underlying_client_received_time
7425,1d0dc7d3-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P135,135.000000,PUT,74.700000,77.400000,22.000000,76.000000,1632755446911,1632755447916,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.130000,68.240000,400.000000,200.000000,1632755454496,1632755455501
7405,3ad7d17a-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C60,60.000000,CALL,20.800000,22.800000,906.000000,55.000000,1632755504541,1632755505546,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.950000,200.000000,200.000000,1632755504485,1632755505490
7438,40d309cc-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C70,70.000000,CALL,17.600000,19.100000,108.000000,3.000000,1632755508548,1632755509554,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
7418,2ef44d62-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P85,85.000000,PUT,32.200000,35.800000,88.000000,353.000000,1632755483488,1632755484503,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.910000,67.970000,500.000000,300.000000,1632755484923,1632755485929
7420,40d309d3-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P140,140.000000,PUT,79.600000,82.300000,23.000000,89.000000,1632755505542,1632755506547,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
7432,40d309d7-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P12_5,12.500000,PUT,0.300000,0.850000,294.000000,195.000000,1632755510554,1632755511562,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
7410,40d309d2-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P145,145.000000,PUT,83.900000,87.000000,22.000000,88.000000,1632755514562,1632755515566,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
7434,3ad7d169-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C175,175.000000,CALL,3.300000,4.700000,92.000000,85.000000,1632755504039,1632755505044,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.950000,200.000000,200.000000,1632755504485,1632755505490
7415,40d309cb-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C170,170.000000,CALL,3.700000,4.700000,75.000000,5.000000,1632755514561,1632755515566,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
7439,40d309d1-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C17_5,17.500000,CALL,47.600000,51.100000,34.000000,23.000000,1632755505042,1632755506047,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
