id,quote_id,security_id,strike,type,bid,ask,bid_size,ask_size,bank_sent_time,client_received_time,option_implied_volatility,option_delta,option_vega,option_theta,option_gamma,option_theoretical_price,underlying_security_id,underlying_type,underlying_bid,underlying_ask,underlying_bid_size,underlying_ask_size,underlying_bank_sent_time,underlying_client_received_time
5560,639c11a0-1ae8-11ec-8aff-b1acb4153f9c,QQQ.CBOE.31Z2021.C368,368.000000,CALL,16.450000,16.520000,14.000000,30.000000,1632234593582,1632234594489,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,1500.000000,200.000000,1632234592873,1632234593781
5557,639c1197-1ae8-11ec-8aff-b1acb4153f9c,QQQ.CBOE.31Z2021.P317,317.000000,PUT,5.530000,5.580000,66.000000,16.000000,1632234593461,1632234594371,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,1500.000000,200.000000,1632234592873,1632234593781
5540,639c1198-1ae8-11ec-8aff-b1acb4153f9c,QQQ.CBOE.31Z2021.C265,265.000000,CALL,103.870000,104.190000,22.000000,21.000000,1632234592960,1632234593868,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,1500.000000,200.000000,1632234592873,1632234593781
5541,639c119c-1ae8-11ec-8aff-b1acb4153f9c,QQQ.CBOE.31Z2021.P315,315.000000,PUT,5.290000,5.350000,113.000000,147.000000,1632234592959,1632234593868,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,1500.000000,200.000000,1632234592873,1632234593781
5531,639c11bd-1ae8-11ec-8aff-b1acb4153f9c,QQQ.CBOE.31Z2021.P331,331.000000,PUT,7.540000,7.590000,10.000000,10.000000,1632234592960,1632234593868,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,1500.000000,200.000000,1632234592873,1632234593781
5546,639c11a8-1ae8-11ec-8aff-b1acb4153f9c,QQQ.CBOE.31Z2021.C250,250.000000,CALL,118.360000,118.690000,1.000000,1.000000,1632234583959,1632234584868,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,1500.000000,200.000000,1632234592873,1632234593781
5545,639c11a9-1ae8-11ec-8aff-b1acb4153f9c,QQQ.CBOE.31Z2021.P309,309.000000,PUT,4.640000,4.680000,23.000000,3.000000,1632234593460,1632234594370,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,1500.000000,200.000000,1632234592873,1632234593781
5533,639c1199-1ae8-11ec-8aff-b1acb4153f9c,QQQ.CBOE.31Z2021.C386,386.000000,CALL,7.230000,7.280000,18.000000,10.000000,1632234592081,1632234593006,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,1500.000000,200.000000,1632234592873,1632234593781
5561,639c11a1-1ae8-11ec-8aff-b1acb4153f9c,QQQ.CBOE.31Z2021.C367,367.000000,CALL,17.060000,17.130000,46.000000,20.000000,1632234593582,1632234594491,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,1500.000000,200.000000,1632234592873,1632234593781
5555,639c1191-1ae8-11ec-8aff-b1acb4153f9c,QQQ.CBOE.31Z2021.C380,380.000000,CALL,9.870000,9.940000,38.000000,58.000000,1632234593460,1632234594369,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,1500.000000,200.000000,1632234592873,1632234593781
5536,639c118f-1ae8-11ec-8aff-b1acb4153f9c,QQQ.CBOE.31Z2021.P310,310.000000,PUT,4.740000,4.790000,26.000000,42.000000,1632234593460,1632234594369,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,1500.000000,200.000000,1632234592873,1632234593781
5558,639c119b-1ae8-11ec-8aff-b1acb4153f9c,QQQ.CBOE.31Z2021.C385,385.000000,CALL,7.640000,7.700000,24.000000,20.000000,1632234593582,1632234594489,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,1500.000000,200.000000,1632234592873,1632234593781
5556,639c1195-1ae8-11ec-8aff-b1acb4153f9c,QQQ.CBOE.31Z2021.P318,318.000000,PUT,5.650000,5.700000,95.000000,10.000000,1632234593461,1632234594371,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,1500.000000,200.000000,1632234592873,1632234593781
5548,639c11b0-1ae8-11ec-8aff-b1acb4153f9c,QQQ.CBOE.31Z2021.P306,306.000000,PUT,4.340000,4.390000,62.000000,29.000000,1632234593582,1632234594490,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,1500.000000,200.000000,1632234592873,1632234593781
5552,639c11ba-1ae8-11ec-8aff-b1acb4153f9c,QQQ.CBOE.31Z2021.P334,334.000000,PUT,8.060000,8.110000,20.000000,20.000000,1632234593582,1632234594490,-1,-1,-1,-1,-1,-1,QQQ.NASDAQ,STOCK,366.620000,366.630000,1500.000000,200.000000,1632234592873,1632234593781
